leftHipAngle,leftKneeAngle,rightHipAngle,leftElbowAngle,rightKneeAngle,rightElbowAngle,leftShoulderAngle,rightShoulderAngle,label
154.7692914590613,178.0552517409676,165.87145900177143,141.71533268652698,178.63129540427255,162.8232199665236,95.54276597124064,94.56709580336148,Lateral Raise
156.73233127920432,177.0368807784207,163.88131356671056,141.50078379555066,175.83541718547465,159.7388679673336,94.56024934849457,92.43402107994754,Lateral Raise
154.35027643297894,179.03431496317523,165.27552092672357,158.91729861428152,172.15924827516292,159.5012222771564,84.54484880980075,79.66900008751021,Lateral Raise
157.17729533567092,178.38386160364203,166.42140594450646,142.97208370096808,175.01694283335385,157.70809850662317,57.712366475998635,56.525999714189446,Lateral Raise
154.19095817958063,172.66090711046476,164.86659796275046,158.5331002302114,176.51928079813345,169.03780192005178,29.839514548855927,34.56562106535943,Lateral Raise
154.96802762512004,178.33640505546657,158.43029497246985,118.07450631087454,171.07123622097927,102.8879009518182,15.664323615805728,22.45356330770011,Lateral Raise
156.56083727516292,178.20313641004535,158.6941300599109,116.74544302649304,171.96699834192827,92.4105220176695,10.536476648571943,18.839002525845785,Lateral Raise
158.57829319098107,175.85768337118188,157.82504222543542,110.9240312911381,170.52099422509306,105.3308881692304,17.301429891245828,24.316445836179316,Lateral Raise
154.5167834620966,173.63833123069557,164.00433788806507,163.72973373829356,172.4619655479063,172.89289327109208,58.26139270780663,54.69067407853205,Lateral Raise
156.56800603064949,179.5193654224534,164.62389008247723,165.5216494262892,172.68546799461066,178.39972490934176,86.03924155044551,86.55936454375646,Lateral Raise
157.10442111265886,179.81544347644436,165.56136020919828,147.8712741901167,178.16763250477638,157.81694456814515,96.18981523935946,96.68646446986752,Lateral Raise
157.27648356996065,178.83657842775872,164.98964106444026,148.4342296322962,178.89763627374677,158.49984908896673,94.11354148124153,95.36110076012751,Lateral Raise
159.0263920414931,178.68308548516038,164.27686484793347,161.62068988343776,174.28485886392045,170.36355343950888,74.03824127563705,76.70479841460256,Lateral Raise
156.65126679068354,174.34429998175295,163.58002788041733,178.68768212064305,175.30262986778692,174.87760753861156,36.88338137494899,46.34182287957822,Lateral Raise
157.54137920482427,179.23370053484152,154.88528747649062,130.11609289944892,169.92539806126135,129.65483997214068,21.732044962940655,26.95304416743785,Lateral Raise
153.53108575944404,175.8614607381904,154.45248055325976,116.70321932007484,166.3670980398048,115.78549056720658,14.781782716966203,18.46146603922772,Lateral Raise
155.9974693619492,177.0419647581605,154.54196285394457,101.78087738449494,167.90430215787333,111.61002471926456,27.163211887882184,27.241335458749425,Lateral Raise
153.16564466563236,175.29117332743238,163.3781532684571,142.82559628319248,176.6729660727128,154.73959774545747,68.50480249329158,65.17457356539573,Lateral Raise
157.06804589234312,178.0498735935228,166.47628173295277,165.39893913051034,177.13305182090224,171.30069280979404,87.92701051271104,89.73415689050478,Lateral Raise
156.98240558282518,179.48999763440682,165.34320753143533,158.11306866054176,177.31976915489025,158.04195825286055,95.13471862816606,96.36122888653486,Lateral Raise
158.46355743538783,179.32803892800752,163.80214258858558,170.13643567690363,172.72247783209457,170.2157127680545,85.22739255982547,86.07381034168733,Lateral Raise
157.15327413205418,176.5599447164092,164.37920453230808,163.40468476830148,176.5594066556248,177.1644965432574,52.70064735209573,65.18410183051469,Lateral Raise
155.15963015054226,174.9291530742859,157.9699890028564,140.78520991858235,170.85532265673788,148.1197618990909,33.11462632717941,37.97239682698731,Lateral Raise
156.30175965604133,179.04581717348188,153.99553431896032,108.7749264124784,171.49355282596687,114.77486342062952,22.860090579841824,26.57411354924157,Lateral Raise
159.40995725560722,176.84923092847967,155.9949597622056,115.82589982733452,170.9669064162302,115.00692271791522,22.736376886778764,26.07699645916151,Lateral Raise
156.56945308128235,179.35323655096985,156.43001355117187,109.19026783716248,172.2909809228175,105.69220321689323,42.468719183095565,41.8756682606199,Lateral Raise
154.2931884880594,178.9846439361712,164.98712146123864,175.4703343012905,173.2959570449633,163.84851298377376,74.52861187740868,71.6218738014197,Lateral Raise
156.3082919552322,177.76484278237757,160.70850607447713,160.8701952804956,171.0034935633287,175.21523496538833,89.79836933831008,93.47433380051606,Lateral Raise
156.4285515997267,177.62747178233693,165.33712682388858,165.55244520659684,178.3185849940336,168.18100721835583,95.03076437471852,94.3623268337862,Lateral Raise
158.4305163315765,179.86218938396922,160.71596320017397,177.59391795165834,171.01721500530385,179.19472228793376,82.6287380997933,82.08230881912232,Lateral Raise
156.83480872830089,175.23401396570247,161.02306211236453,162.38926574599589,171.11157199955196,129.06368509571865,44.045712115882566,49.76183177673728,Lateral Raise
157.55132271203095,178.3661942147833,155.0107829126021,130.7503150846167,166.58901637898012,115.85143456348986,24.85740671203312,27.07563484650765,Lateral Raise
156.55554735438415,179.21674263818997,157.02571400806178,117.42739140733826,167.62343992833647,109.10179885623953,22.74963770656026,26.151836863717534,Lateral Raise
156.54416561307548,176.10758517081118,154.99819253689128,111.18667928318249,165.45915191980956,116.1669361909902,32.87875783917965,30.275679185409608,Lateral Raise
155.66416814277807,175.2820873686304,162.35667637447392,176.14366069811078,171.0778373029954,165.48240155658374,65.63701610881817,65.55021792704414,Lateral Raise
157.32335725075117,177.26080853929412,159.467831841672,166.55842800481267,169.66590591174847,175.03627218159176,82.3011255049415,84.33775372037789,Lateral Raise
156.51922344430665,176.51915169890634,164.06446166629908,155.22897224948716,179.52213030017924,167.58139300815282,92.7068643539863,91.99022309879872,Lateral Raise
156.6192074223419,176.4242822924996,161.58395453297192,159.4490683340425,172.794583938277,165.99310052661048,88.35380478869007,92.20687678752935,Lateral Raise
158.33597715529248,179.45461875002374,163.43143187152535,157.68869961417326,170.5009810446257,173.49965595526731,56.41290182565712,69.02017273443137,Lateral Raise
155.65644549064564,174.8335863762205,159.12444996928014,145.57705935698888,169.49941332416182,160.31206486124228,34.13794378954172,33.17997350621644,Lateral Raise
155.96108169966584,177.73098555800655,153.53114243917162,141.86561863309504,166.0379556755035,136.01413544705787,17.62303673258943,21.567154554254184,Lateral Raise
155.028890431579,178.51750609608786,158.15734655762367,128.60516574451174,172.59269991618572,127.59505002287918,12.104799249899074,16.917691603741893,Lateral Raise
154.85089921000613,177.08240581782613,154.50805332180994,134.47635967208734,165.56304618273182,129.56058412112571,21.752272920913928,23.05766845096045,Lateral Raise
156.51317596848835,176.98718894203296,163.18030416365744,167.23742771877798,171.2568801621464,174.9187203428662,52.53005934386511,48.75494693912249,Lateral Raise
156.2005263244089,179.79672987794888,159.87515073800864,164.36803642426085,172.36774334963772,171.77301642616712,80.94914387765523,80.72839244657574,Lateral Raise
155.99627755766468,178.5312297687084,164.09335182400054,159.53584196844113,172.64851880641135,168.34752550426276,94.1799743257651,94.0640930783258,Lateral Raise
156.2376188265397,179.27426738852256,164.69586752929027,158.827664990645,174.69760546971796,170.71071729633402,94.41807644367076,95.9353889401339,Lateral Raise
158.37430849534397,179.60389675087723,160.30438961764406,169.08185821646066,172.5292397320698,176.1798836605854,80.20217710237664,84.3308171928608,Lateral Raise
154.8725245679022,172.40842159768408,162.25499370345793,153.2306985273412,172.90888730993,139.76028149982074,41.077440143006,50.67858043358175,Lateral Raise
155.0918756260432,177.92305382519646,155.78585376982036,144.8169158632625,168.16962286145804,128.96590210053907,25.286513621422696,28.77891440282034,Lateral Raise
157.48063147270082,179.7630829289775,157.3077644984906,124.45111554327326,169.489221321593,113.07832002520118,19.28933424304212,23.190202655795115,Lateral Raise
157.0432417107613,179.7998305449059,155.79093984217718,121.6792010712452,164.7208116105817,106.11272336226872,20.95670279171391,25.91787707290824,Lateral Raise
155.16589673380503,175.36982402251172,162.35625701877504,159.682134809451,172.0705840534593,135.27922473532186,52.87108421721724,50.945001638887625,Lateral Raise
155.47633067667633,177.7495918672788,162.0238753857518,165.56935908554416,174.2834702967925,170.70076445117354,81.0213032691656,78.861507819017,Lateral Raise
154.24953899811044,178.276656132287,165.9500514667478,152.9376829691803,174.6521825562121,164.14473303405563,95.84364153960864,91.9740498621954,Lateral Raise
156.00379566531046,178.3592895506218,165.17842220192108,150.7209961279706,175.3765628156858,166.13648495267503,96.34301508496272,95.85158860009734,Lateral Raise
158.06553370198623,179.3003890946505,160.1927301743661,162.63697962543137,170.36895313451723,165.4867867946478,85.31686522666196,89.1806252499894,Lateral Raise
155.46740164708723,175.58719580029475,166.8495588687114,162.97497830652728,174.90688834372557,177.25580138379232,45.866539507481306,58.66086412282865,Lateral Raise
156.2205280513921,179.8366546618891,157.27542652472957,146.42368728842644,164.95092111693964,148.2308672561635,33.799258489782844,32.25062269555903,Lateral Raise
156.94126210023452,178.65201975515865,155.88249353076245,128.0913430359388,168.47161843884965,119.8877471772656,20.930555489511615,23.576673974520872,Lateral Raise
156.661091714333,178.19206240701837,156.9743513316474,119.40807752745329,169.39429094369987,109.19320714341568,21.9762849147691,24.02551560825968,Lateral Raise
155.14693759248425,178.94438751982776,159.2979637883985,123.93747828495268,170.6990240851692,121.78918952332926,39.788607769845065,36.88030692021375,Lateral Raise
154.93376166701654,173.99992402490884,163.75383402417904,170.49328478329764,172.29845332764688,175.79077517464296,74.10228616047826,74.32747081861379,Lateral Raise
156.08274655028086,177.1526879918496,165.0387713163917,162.0605051461019,174.07407306137125,170.09376507495708,94.0321308285889,92.55891033091336,Lateral Raise
156.5778786824554,177.67969134987493,165.63299554241271,157.20462970024457,176.80267459707085,164.15841169479808,97.49372796221958,97.24308060401285,Lateral Raise
156.66074581665504,178.98643884511006,166.03661863248885,164.5745008108654,173.08860157538024,165.2206584126835,91.3242050200011,89.37914211156532,Lateral Raise
156.66217583871386,176.91422616060294,165.38506596208205,168.73791602922185,173.21901083556338,178.87330861638765,54.98250292445603,60.181772964706845,Lateral Raise
157.31232874351724,177.5629750839318,158.3147255258005,144.43923076615047,168.7213384036848,141.41845370747848,32.831412532662675,35.298975375136834,Lateral Raise
155.25815585533462,179.80064774673644,156.36818437929523,123.90519470408016,166.03961159852565,119.14239474421268,15.902838357342688,22.26359100793329,Lateral Raise
157.5977854953675,177.64336119766352,158.7616956112528,120.91614632795132,168.37330284579102,120.11896540778037,15.927381451360445,20.157672372398448,Lateral Raise
156.82816683455545,179.91545923757567,156.16509132995796,107.79616996189772,164.41960799561554,114.93268925801486,40.252688111352285,35.292071524150785,Lateral Raise
155.15291573988918,175.48355468731776,164.07147041618967,175.04960691663052,171.4532544646737,169.14843570712813,74.14000763050302,74.91433931273772,Lateral Raise
154.7069836496411,175.86400221294105,164.32738672467283,160.1125600089881,174.1241852681093,175.52522732003808,88.5780446759257,92.57241266943504,Lateral Raise
155.80728558136954,177.97534605843202,166.64905167570492,160.35362513836782,176.31057368418095,165.1507444007355,98.11852534967342,95.77766012614426,Lateral Raise
155.77903280033598,179.7584047090111,165.91633912400138,165.92520394010523,173.81806341616502,163.10286211670237,91.33522656192116,93.03098759059368,Lateral Raise
153.0496182985387,173.2975571875023,164.42950439231237,168.0408022622363,170.73941083590103,178.93845288396162,61.36700772981375,65.36657253247552,Lateral Raise
154.5109882460309,176.0599817148378,156.00396639029975,124.45913267065936,164.4180363654432,117.6905300116978,36.340793547688165,37.777173524507305,Lateral Raise
154.4312801273149,179.19473758277414,156.7519893609565,112.89839769242204,164.95123063082224,100.9737788193262,19.772975752744752,22.58630089581005,Lateral Raise
156.44177825193586,177.2356095532548,156.06337673987255,104.91180310654988,163.77480745867342,97.00726132205774,21.43970749799432,22.982143385518047,Lateral Raise
152.51854464554867,172.47153494777143,161.024339369773,109.20254149033444,170.21873896175825,97.54510687367063,43.03921892228175,40.84266109751175,Lateral Raise
154.84751269079598,173.66728937493522,161.6653797089137,171.6934773709512,168.65459003311318,178.86382025772485,76.52000675982062,75.9065235194665,Lateral Raise
153.3353165408664,175.6633941801283,166.02162191105637,154.88138640385662,173.6769486751595,163.6182470877359,93.72760476648416,93.48479864248394,Lateral Raise
155.1675581832054,179.81460114350463,166.41270095097812,154.3569860597081,173.316444702899,158.19541863400244,93.43773948825502,94.76091812926606,Lateral Raise
156.6010664945386,179.92118641092557,160.32777346529747,166.2040875967027,169.06531111574307,165.92192613934017,81.73143213754611,85.80925158913323,Lateral Raise
154.36835053796727,176.0008383941301,164.02653439488284,164.62240212574497,172.56404462094818,169.66551448130423,46.10539347552387,48.950620595697714,Lateral Raise
152.43742943028656,176.5201801637715,155.06071744805328,145.9103054683096,165.1700222980749,128.7341751368355,19.209410931108337,24.755715680541456,Lateral Raise
155.4562925285683,179.84536323689437,155.87669246351655,110.18688930784192,164.1361290867742,100.52042598471428,18.609573004323146,22.80625306052607,Lateral Raise
156.03557536205986,179.7304856772975,156.884688381931,108.34810819495264,166.27058145646208,98.07347385972244,20.513053081485847,25.617398700014377,Lateral Raise
153.1113087023658,174.0734525613512,164.76892747074567,179.6715629380193,171.40261507338548,170.5636707700687,64.70759570006601,57.36386596626013,Lateral Raise
155.06970893263673,178.84317179329193,161.9862037190099,161.12759218260268,171.22061904029553,166.51091154352173,89.76649953191907,88.27116926047738,Lateral Raise
153.55568778134963,177.67649394676823,164.85384183572313,152.25362156172062,172.14024816123597,162.11216530468886,95.49960844415152,93.70087743509512,Lateral Raise
154.17824827532925,178.24269961083084,166.14518090978814,160.2515083830827,174.33719563948213,162.3632223019765,89.85184695953598,89.68116922893373,Lateral Raise
156.20970773650103,175.3804405045687,162.16650590924823,153.38593294345063,170.7293985506913,171.21937620484331,48.90671071412852,61.89106970726432,Lateral Raise
154.37968143677122,179.8269377628657,158.56817521865014,128.84298070945346,172.4413599844916,98.18940758680576,17.092097383271955,25.752913827574165,Lateral Raise
152.94529600691433,177.47712552694458,157.777005438613,111.2996051871855,171.36800600707286,92.78946334332414,14.641080359547292,22.92887220982038,Lateral Raise
155.83000068964168,178.93278443135526,156.52906507715815,109.13739386736592,168.0894515060816,96.65522659092842,20.48397741051937,22.842972383950876,Lateral Raise
156.16848592538116,176.7830929086798,159.29572909552635,100.68898370268556,167.3849725253316,120.87921294894942,49.78245494143079,44.55653464944812,Lateral Raise
156.25250025316373,179.5803232223184,159.4716691444047,164.5126391709737,167.92331806747777,169.5457369779559,83.4033560772478,80.32909145361963,Lateral Raise
155.37503729408007,179.5569062328717,163.9113229831595,152.7412280616178,174.1182102660975,154.74141646400273,94.53791565894872,92.13250981706604,Lateral Raise
153.1883372119905,176.2230563547524,164.99556522793907,149.97966353867048,175.19347006303846,156.2325052462147,94.03313090685238,93.01225853830393,Lateral Raise
154.27501710363907,178.67740032064208,165.34065212040602,176.55337214560544,174.5739234249714,178.99027521858946,74.65463806910896,75.07852966602067,Lateral Raise
151.7856565110154,172.40195380155777,158.96182697753054,118.89227948933538,170.74246874744193,88.4607087191827,37.800734524708574,44.86127907639381,Lateral Raise
155.8086714104436,178.61708328369352,156.98157909612428,123.04995456525822,165.62428848798044,107.192029880479,15.525741503228968,20.352074359010096,Lateral Raise
152.76689856017737,177.7614949917472,156.94878504367435,124.17315611851656,165.4930242440326,104.66084794010143,13.3614772890477,16.34505622968568,Lateral Raise
150.59903668246164,169.9170955147371,157.96315713787635,98.16725893481674,164.7720665959141,99.91396385452954,39.63741870122854,33.98669460202737,Lateral Raise
150.35820095468748,173.67363108302325,163.66229596626872,162.0224298042819,171.6487988319092,142.29147796458352,79.83468580951187,74.11352011656885,Lateral Raise
154.1993056761849,174.89518468891802,165.85861034257812,168.69859542661237,178.18183228908276,169.45274554592353,96.43792417225713,92.71826457230172,Lateral Raise
155.0953523563947,177.04337651231612,166.3040134995023,157.82144941780348,176.33427046198076,146.8508103584665,96.57617583454386,95.91491619300338,Lateral Raise
154.3182947899421,176.35378234302618,165.72132582723805,159.5534789974431,172.41364447308968,157.0316757240948,92.44333360703384,93.45805592869684,Lateral Raise
151.91557759799548,171.21074633054698,163.25780530013873,175.7337657331895,173.85694860319418,178.0755901532663,74.96078854002224,69.36065769911708,Lateral Raise
151.25316630165517,171.72820084306602,155.951332896012,141.28957494140246,163.86529825891577,138.47503917404833,43.28320093289662,40.41050736444691,Lateral Raise
156.08255669967994,179.04193779000354,160.98524091938685,148.9522202475541,172.9166775222317,110.5853591931467,14.61502404799378,18.85318137093311,Lateral Raise
152.26928865172545,174.84978044105262,160.5539068669476,136.71466928135538,171.54248823121978,117.4087999914087,13.206853179878502,16.105024505492956,Lateral Raise
153.59251533959815,174.91754208625687,160.46909948507536,122.52267910138085,174.86860515180985,117.47859170376644,18.904719989202864,19.232211274454276,Lateral Raise
153.61978808142504,176.24598283515854,161.22634407330054,170.71761937499792,173.48433094884817,108.10027845632555,61.97652263046589,58.90897536808819,Lateral Raise
154.93470833269015,173.72031672610112,163.90962239427225,168.68034582693528,174.69646257199878,173.61682609045678,91.79067765579998,91.38146971333472,Lateral Raise
155.3040081580302,177.72892243735382,165.95909093695306,155.8530497443059,174.82734415670922,160.80795797046463,101.0810307013004,97.46387534355964,Lateral Raise
155.52364316802775,178.84445000919774,166.72660979316302,153.85959362807887,176.9139265701288,151.89750214571637,99.33170007146325,96.89224205662155,Lateral Raise
152.93406327692884,173.13950313492404,166.02225030253993,175.83812139771146,175.26264364754198,176.7492859726098,84.09461476054119,78.58848538616037,Lateral Raise
152.27923534815517,173.12453476980525,162.37407486145236,133.1176578941205,171.95680437644407,108.0765896270117,46.79885037009998,45.811841191374526,Lateral Raise
152.9513758672523,177.93567308192988,155.43092892233582,121.4691205036323,161.13091891882297,98.20794329493368,17.745363896368563,22.774346503232415,Lateral Raise
155.18100421156956,178.89139900251803,158.68744535394208,120.4278279171892,167.7644301431097,94.68457596529412,18.309027336251777,17.71284446013715,Lateral Raise
156.6018326303262,179.57098322671308,157.58636504706342,106.57617236987514,166.37004456614187,97.84035791506555,18.310779252498047,18.51742987703235,Lateral Raise
151.003049145408,174.1976935668718,162.73200635282262,78.49459077086186,175.02964017699048,55.289429875373855,64.9992722252554,56.16455770841915,Lateral Raise
153.50919541705764,177.14742004988616,166.2575740346123,170.40485312060184,174.3310636893514,177.4456486769064,95.4287859506962,88.30445334427486,Lateral Raise
156.18634091521335,176.92644553096508,167.4666064520092,148.6416991176241,176.30372374142593,156.97218172260844,98.2087477092906,95.47644323717628,Lateral Raise
154.96750271621784,178.03562731366935,165.01485117291193,178.89918804463704,176.96519128817,179.74096188290102,76.90530402938852,74.0887803589124,Lateral Raise
153.04172955891423,175.93525682484685,160.91339847996247,106.29960347075372,171.67574740932778,119.026509204309,28.63228445712093,28.247243768273226,Lateral Raise
151.8534424472743,178.38180374772716,159.69847145154048,140.22801403685654,168.38617422174886,114.24560534095984,10.996194197672,9.62598822127516,Lateral Raise
154.14137013988366,175.1229028636284,160.5927771078193,140.37501755385853,174.68990133908216,111.202805069764,16.63674120221647,21.12616033086961,Lateral Raise
152.8547590929359,174.86945412514163,164.08527536968563,170.1783484412185,175.36463271384545,170.46762234078122,69.91352446577004,67.86332862534813,Lateral Raise
156.43054621977032,177.95646156595754,166.09160638852237,156.7111241027442,179.70402584156554,166.56715346865113,93.52708638024376,97.05946004228556,Lateral Raise
155.38515675870298,175.84734115674152,167.8720591681083,156.724457870901,176.07866252900388,156.71606272463734,94.7559629070069,98.91888316851882,Lateral Raise
157.4834402677222,178.4980661762226,161.28853988638602,167.78150064102874,174.19583874562088,171.95157564365448,75.7063727383689,81.9493818382868,Lateral Raise
154.0021598124653,173.5052252834778,162.62011753230144,174.76782266049312,173.53632235654342,177.03043345278263,38.325432565456424,41.616308398887085,Lateral Raise
153.81399137502777,178.44867809042628,158.16154185809626,136.1835635629024,172.36000546403335,139.5810123877468,15.455073697910745,15.757889466458634,Lateral Raise
153.69529852680742,178.48857337159848,158.97255021915436,135.9017533849452,171.2870840012399,121.34306000190016,12.287827207413557,14.360655880994113,Lateral Raise
153.75693180861742,175.35768268969275,157.79452866777652,130.86286731652524,169.24817287170904,133.8073478620235,42.30510911976578,38.69631948497582,Lateral Raise
153.56159793408108,178.12853962778283,166.6483503285702,170.33213545044794,178.85671840416217,175.5229852815763,95.12536812079378,92.12603948838724,Lateral Raise
154.14028031698345,175.8055652392401,168.94393652357869,162.46070212939955,176.28084826162237,166.65350779620442,96.01496606744784,97.13770649434484,Lateral Raise
154.42295468146773,178.6757230723898,164.3784880941667,165.1738205985458,174.970454867043,173.2494240546211,86.39093979552749,89.50472258938142,Lateral Raise
154.19608373068618,170.35214184585516,161.58588683567166,166.82658268641623,174.54428050466768,126.73016527879744,42.20744672835947,47.84633663362821,Lateral Raise
159.2751171554762,177.39662699780172,157.04576927065108,130.87037392673057,172.15667819255845,100.93493176636868,17.417291610632315,22.21300860573948,Lateral Raise
159.84871442619598,176.14826374569068,158.74932317643632,113.94418086115942,174.98784590757924,100.47153497469604,17.800223444500254,19.30624058224767,Lateral Raise
159.5872536872192,175.88774052515132,159.9281629585772,87.4750584245142,175.8492319160104,74.89484527912984,46.65818365337176,46.241954336080745,Lateral Raise
159.16214762167635,176.85933195425528,160.64622694973474,171.92522137882094,173.94406979906074,178.94820235887866,89.95986913585128,85.84784970214065,Lateral Raise
159.43517458785882,178.50871135688382,162.95623156691107,154.42706722902778,179.85074438002363,161.8393589937439,90.3884855414952,94.69104373565138,Lateral Raise
160.78836059042237,177.5675271496694,160.75987424924875,160.93215368664357,176.63765656547676,176.1829099500779,83.78082591046771,88.2862497189119,Lateral Raise
159.5886325438724,176.6530688224689,161.52772537489213,171.85196431314776,176.44259127114108,168.42587101474345,46.6585373200882,50.96037389789106,Lateral Raise
159.5688213317032,174.89769597462538,159.6108738738962,115.60368448740208,176.49881863962975,111.57639155121448,12.564508756920842,18.250235861075573,Lateral Raise
159.67594243295537,177.8616565047292,159.8891464060511,119.1300245169815,175.77349884764664,103.41416137468768,17.315747979640808,17.970400682356857,Lateral Raise
157.4376700198453,179.60534604763572,157.88304464064237,119.66174191474894,171.5374186600462,94.8503643493252,45.80429364042526,42.45441489181074,Lateral Raise
158.7159476352509,178.9075721875752,162.04793110783135,172.153024518438,177.236119764149,176.85643777119216,86.77349662701401,81.24837111802447,Lateral Raise
163.18465261287562,176.77479249618716,163.18913822435132,155.51869461799845,177.487804504428,164.60725117310122,88.0744101404008,95.71774641937756,Lateral Raise
161.32879573106575,176.38966258704664,161.47384558406694,169.74671314737924,177.24061753974027,178.2147914814996,86.90042290156003,89.57506934827236,Lateral Raise
158.24298627233725,179.670592923211,161.14267055094638,175.07955321347723,174.88087072028898,146.25953181677713,45.05801015661311,44.84663114822311,Lateral Raise
160.29163859076078,176.30793433127332,155.95177840751182,139.79615608756342,173.57873261775634,108.7975102212474,16.253789450581003,18.804707443298636,Lateral Raise
158.24210095449067,179.38466238825458,161.52851868842382,115.80362555882746,176.1678974095737,101.52930137449415,15.036753680722928,18.37359369649243,Lateral Raise
161.2731957465423,175.93799029527366,156.82705603199216,98.4205899381812,172.85552774629153,101.60447083323002,42.0900401400346,32.46870192598551,Lateral Raise
157.82253106170654,179.95842533719312,162.0672501456321,174.0246569825429,174.28770115348104,140.97064082527783,82.07081574773066,78.5607271494786,Lateral Raise
158.40446598635,179.99071900758204,162.5512415368036,146.1657388105671,175.37104076513614,102.76279351824834,95.3502824102501,96.57993649277968,Lateral Raise
158.42165190492503,179.36607935473742,162.63403981485877,160.36974615684974,173.5930046526836,148.64920867026422,92.28113037087688,95.3365258315866,Lateral Raise
161.73444417410667,176.21103798368517,161.1312570093047,160.02275188235586,175.27121911437865,139.12560873239974,68.83970490877475,72.20028458362233,Lateral Raise
162.744362876503,173.69701192373165,156.32804191928165,114.08478987814767,172.74653703990074,90.24902919398544,34.772282043552906,36.840665896702966,Lateral Raise
160.70507841765888,178.23156622473988,159.29904440941738,106.1056823790528,175.76041827267585,97.50435272768276,11.924193170567612,15.613649348158816,Lateral Raise
158.0534995362476,178.8457281664653,160.1614579658638,106.47973680559474,176.7169752330177,97.91452276504408,9.633586150772304,17.160466850297478,Lateral Raise
159.7177853985322,176.3321299480475,159.46152538026394,104.23022282113028,177.22823676977623,94.25454751319526,14.690281112493134,16.792293643659978,Lateral Raise
162.44250723322892,176.79676697576826,156.86228387798673,106.64814262603164,172.77899612426987,70.851996811604,45.96716640798988,43.13010971267859,Lateral Raise
